medico_key,ci,nombre,matricula,sexo,especialidad,zona,ciudad,grupo_origen
13108,G1-PER-797,Luis Rodríguez,G1-MAT-797,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13109,G1-PER-7973,María Torrez,G1-MAT-7973,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13110,G1-PER-798,Valeria Torrez,,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13111,G1-PER-7980,Luis Flores,G1-MAT-7980,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
13112,G1-PER-799,Ana González,,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13113,G1-PER-7994,José Torrez,G1-MAT-7994,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
13114,G1-PER-7999,Lucía Mamani,G1-MAT-7999,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13115,G1-PER-8,Juan Mamani,G1-MAT-8,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13116,G1-PER-80,Carmen Torrez,,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13117,G1-PER-800,Valeria Mamani,,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13118,G1-PER-8001,Luis Rodríguez,G1-MAT-8001,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13119,G1-PER-8004,Lucía Vargas,G1-MAT-8004,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13120,G1-PER-801,Lucía González,,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13121,G1-PER-8015,Ana Rojas,G1-MAT-8015,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13122,G1-PER-8016,Pedro Martínez,G1-MAT-8016,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13123,G1-PER-8019,Juan Torrez,G1-MAT-8019,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13124,G1-PER-802,María Rojas,,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13125,G1-PER-8029,Lucía Rojas,G1-MAT-8029,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13126,G1-PER-803,Luis López,,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13127,G1-PER-8031,Juan Torrez,G1-MAT-8031,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13128,G1-PER-804,Valeria Rodríguez,,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13129,G1-PER-8041,Pedro Martínez,G1-MAT-8041,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13130,G1-PER-8044,Valeria González,G1-MAT-8044,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
13131,G1-PER-8047,María López,G1-MAT-8047,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13132,G1-PER-8048,Juan Rodríguez,G1-MAT-8048,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13133,G1-PER-8049,Lucía Sánchez,G1-MAT-8049,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13134,G1-PER-805,Juan Flores,G1-MAT-805,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13135,G1-PER-8050,Lucía Sánchez,G1-MAT-8050,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13136,G1-PER-8053,José Martínez,G1-MAT-8053,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13137,G1-PER-8056,Ana Vargas,G1-MAT-8056,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13138,G1-PER-8057,Lucía Torrez,G1-MAT-8057,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13139,G1-PER-806,Valeria Sánchez,,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13140,G1-PER-8060,Carmen Sánchez,G1-MAT-8060,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13141,G1-PER-8069,Juan Flores,G1-MAT-8069,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13142,G1-PER-807,Ana Mamani,G1-MAT-807,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13143,G1-PER-8071,Juan Rodríguez,G1-MAT-8071,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13144,G1-PER-8075,Carlos Sánchez,G1-MAT-8075,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13145,G1-PER-8078,Juan Rodríguez,G1-MAT-8078,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13146,G1-PER-808,María Mamani,G1-MAT-808,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13147,G1-PER-8081,Lucía Rodríguez,G1-MAT-8081,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13148,G1-PER-8087,Lucía Rodríguez,G1-MAT-8087,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13149,G1-PER-809,Valeria González,G1-MAT-809,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13150,G1-PER-8097,Carmen Flores,G1-MAT-8097,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13151,G1-PER-8099,Luis Flores,G1-MAT-8099,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13152,G1-PER-81,Ana Flores,,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
13153,G1-PER-810,María Mamani,,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13154,G1-PER-8101,María González,G1-MAT-8101,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13155,G1-PER-8106,Carlos Torrez,G1-MAT-8106,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13156,G1-PER-8108,Carlos Torrez,G1-MAT-8108,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13157,G1-PER-811,Ana López,,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13158,G1-PER-8111,Juan González,G1-MAT-8111,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13159,G1-PER-8112,Carlos López,G1-MAT-8112,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
13160,G1-PER-8113,José Torrez,G1-MAT-8113,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
13161,G1-PER-8116,Pedro López,G1-MAT-8116,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13162,G1-PER-812,José González,G1-MAT-812,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13163,G1-PER-8120,Carlos Vargas,G1-MAT-8120,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13164,G1-PER-8121,Juan López,G1-MAT-8121,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13165,G1-PER-8123,Lucía Rojas,G1-MAT-8123,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13166,G1-PER-8124,Valeria Sánchez,G1-MAT-8124,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13167,G1-PER-8126,Valeria Sánchez,G1-MAT-8126,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13168,G1-PER-8128,Lucía Vargas,G1-MAT-8128,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13169,G1-PER-8129,Luis Martínez,G1-MAT-8129,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
13170,G1-PER-813,Juan Mamani,,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13171,G1-PER-8138,Pedro López,G1-MAT-8138,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13172,G1-PER-8139,Valeria Torrez,G1-MAT-8139,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13173,G1-PER-814,José Vargas,,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13174,G1-PER-8142,María Rojas,G1-MAT-8142,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13175,G1-PER-8146,Carlos Rojas,G1-MAT-8146,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13176,G1-PER-815,Lucía Torrez,G1-MAT-815,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13177,G1-PER-8157,Lucía Martínez,G1-MAT-8157,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13178,G1-PER-8159,José Torrez,G1-MAT-8159,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13179,G1-PER-816,Pedro Torrez,,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13180,G1-PER-8160,Carmen Sánchez,G1-MAT-8160,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13181,G1-PER-8162,Carmen Torrez,G1-MAT-8162,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13182,G1-PER-8166,Luis López,G1-MAT-8166,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13183,G1-PER-817,Pedro Sánchez,,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13184,G1-PER-8174,Lucía Sánchez,G1-MAT-8174,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13185,G1-PER-8175,Ana González,G1-MAT-8175,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13186,G1-PER-8179,Valeria Martínez,G1-MAT-8179,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13187,G1-PER-818,Pedro Vargas,,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13188,G1-PER-8184,Ana Rodríguez,G1-MAT-8184,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13189,G1-PER-8185,Carmen Mamani,G1-MAT-8185,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13190,G1-PER-819,Carlos Vargas,,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13191,G1-PER-8190,Lucía Flores,G1-MAT-8190,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13192,G1-PER-8191,Lucía Vargas,G1-MAT-8191,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13193,G1-PER-8192,Carlos Rojas,G1-MAT-8192,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13194,G1-PER-8195,Valeria López,G1-MAT-8195,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
13195,G1-PER-8199,Pedro Martínez,G1-MAT-8199,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13196,G1-PER-82,Pedro Martínez,,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13197,G1-PER-820,Ana Flores,,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13198,G1-PER-8200,Lucía Rojas,G1-MAT-8200,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13199,G1-PER-8206,Pedro Rodríguez,G1-MAT-8206,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13200,G1-PER-8207,Pedro Vargas,G1-MAT-8207,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
13201,G1-PER-821,Juan Torrez,,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13202,G1-PER-822,Carlos Torrez,G1-MAT-822,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13203,G1-PER-8220,José Rodríguez,G1-MAT-8220,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13204,G1-PER-8221,José Sánchez,G1-MAT-8221,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13205,G1-PER-8224,Juan Vargas,G1-MAT-8224,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13206,G1-PER-823,Luis Sánchez,,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13207,G1-PER-8230,Pedro López,G1-MAT-8230,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13208,G1-PER-8232,María López,G1-MAT-8232,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13209,G1-PER-8235,Juan González,G1-MAT-8235,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13210,G1-PER-8236,Ana Vargas,G1-MAT-8236,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13211,G1-PER-824,Ana Rojas,,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13212,G1-PER-8242,José Flores,G1-MAT-8242,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13213,G1-PER-8246,Ana Rojas,G1-MAT-8246,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13214,G1-PER-825,Luis Sánchez,,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13215,G1-PER-8254,Luis Sánchez,G1-MAT-8254,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13216,G1-PER-8255,Juan Mamani,G1-MAT-8255,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13217,G1-PER-8256,Pedro Rojas,G1-MAT-8256,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13218,G1-PER-826,María Vargas,,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13219,G1-PER-827,Pedro Sánchez,G1-MAT-827,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13220,G1-PER-828,Pedro Rodríguez,,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13221,G1-PER-8283,Carlos Flores,G1-MAT-8283,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13222,G1-PER-8286,María Mamani,G1-MAT-8286,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13223,G1-PER-829,Carlos Sánchez,,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13224,G1-PER-8294,Juan González,G1-MAT-8294,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13225,G1-PER-8299,Luis Mamani,G1-MAT-8299,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13226,G1-PER-83,María Vargas,,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
13227,G1-PER-830,Pedro Vargas,G1-MAT-830,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13228,G1-PER-8306,José Sánchez,G1-MAT-8306,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13229,G1-PER-8308,Luis Sánchez,G1-MAT-8308,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13230,G1-PER-8309,Pedro González,G1-MAT-8309,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13231,G1-PER-831,Carlos Flores,,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13232,G1-PER-8310,María Vargas,G1-MAT-8310,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13233,G1-PER-8314,María Flores,G1-MAT-8314,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
13234,G1-PER-8317,María Sánchez,G1-MAT-8317,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13235,G1-PER-832,Juan Martínez,,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13236,G1-PER-8321,José Vargas,G1-MAT-8321,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13237,G1-PER-8323,Pedro Sánchez,G1-MAT-8323,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13238,G1-PER-8327,José Flores,G1-MAT-8327,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13239,G1-PER-8329,Carmen López,G1-MAT-8329,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13240,G1-PER-833,Carlos Mamani,G1-MAT-833,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13241,G1-PER-8336,Ana Torrez,G1-MAT-8336,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13242,G1-PER-834,Valeria Torrez,,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13243,G1-PER-8340,Ana Rojas,G1-MAT-8340,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13244,G1-PER-8341,Lucía Rojas,G1-MAT-8341,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13245,G1-PER-8343,Valeria Vargas,G1-MAT-8343,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13246,G1-PER-835,Juan Mamani,G1-MAT-835,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13247,G1-PER-8351,Lucía Sánchez,G1-MAT-8351,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13248,G1-PER-8354,María Martínez,G1-MAT-8354,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13249,G1-PER-8355,Pedro González,G1-MAT-8355,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13250,G1-PER-8356,Valeria Sánchez,G1-MAT-8356,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13251,G1-PER-836,Lucía Vargas,,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13252,G1-PER-8360,Ana Torrez,G1-MAT-8360,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13253,G1-PER-8364,Ana Rojas,G1-MAT-8364,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13254,G1-PER-837,Carlos Rodríguez,,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13255,G1-PER-8374,Pedro Flores,G1-MAT-8374,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13256,G1-PER-8377,Juan Rodríguez,G1-MAT-8377,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
13257,G1-PER-8379,Juan Rojas,G1-MAT-8379,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
13258,G1-PER-838,José Flores,,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13259,G1-PER-8382,Lucía Rodríguez,G1-MAT-8382,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13260,G1-PER-8383,María Flores,G1-MAT-8383,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13261,G1-PER-8388,Carmen Sánchez,G1-MAT-8388,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13262,G1-PER-839,Carmen Rojas,,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13263,G1-PER-8391,Carmen Martínez,G1-MAT-8391,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13264,G1-PER-8393,Lucía Rojas,G1-MAT-8393,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13265,G1-PER-84,María Vargas,,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13266,G1-PER-840,Valeria Martínez,G1-MAT-840,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13267,G1-PER-8401,María Rojas,G1-MAT-8401,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
13268,G1-PER-8403,María López,G1-MAT-8403,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
13269,G1-PER-8409,Pedro Sánchez,G1-MAT-8409,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13270,G1-PER-841,María Mamani,,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13271,G1-PER-8419,Carmen Martínez,G1-MAT-8419,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13272,G1-PER-842,José Martínez,,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13273,G1-PER-843,Valeria Rodríguez,,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13274,G1-PER-8436,José Mamani,G1-MAT-8436,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13275,G1-PER-8438,Carmen Flores,G1-MAT-8438,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13276,G1-PER-844,Valeria Torrez,,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13277,G1-PER-8442,Pedro Torrez,G1-MAT-8442,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13278,G1-PER-8443,Valeria González,G1-MAT-8443,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13279,G1-PER-845,Juan Torrez,,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13280,G1-PER-8450,José Torrez,G1-MAT-8450,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13281,G1-PER-8451,Carlos Martínez,G1-MAT-8451,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13282,G1-PER-8454,Luis Vargas,G1-MAT-8454,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
13283,G1-PER-846,Juan Martínez,,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13284,G1-PER-8461,María Mamani,G1-MAT-8461,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13285,G1-PER-8468,José Rodríguez,G1-MAT-8468,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13286,G1-PER-847,Ana Flores,G1-MAT-847,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13287,G1-PER-8477,Lucía Torrez,G1-MAT-8477,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13288,G1-PER-8479,José Rojas,G1-MAT-8479,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13289,G1-PER-848,Luis Mamani,,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13290,G1-PER-8480,María Rodríguez,G1-MAT-8480,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13291,G1-PER-8482,Lucía Torrez,G1-MAT-8482,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13292,G1-PER-8485,Lucía Rojas,G1-MAT-8485,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13293,G1-PER-849,Ana Rodríguez,,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13294,G1-PER-8493,Ana Flores,G1-MAT-8493,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13295,G1-PER-8499,Carlos Torrez,G1-MAT-8499,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13296,G1-PER-85,Valeria Mamani,,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13297,G1-PER-850,Lucía Martínez,,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13298,G1-PER-8501,María López,G1-MAT-8501,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13299,G1-PER-8505,Luis Torrez,G1-MAT-8505,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13300,G1-PER-8506,Lucía López,G1-MAT-8506,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13301,G1-PER-851,Lucía Martínez,,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13302,G1-PER-8510,María Martínez,G1-MAT-8510,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13303,G1-PER-8514,Ana López,G1-MAT-8514,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13304,G1-PER-852,Valeria Martínez,,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13305,G1-PER-8522,Ana Flores,G1-MAT-8522,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13306,G1-PER-8523,Lucía Torrez,G1-MAT-8523,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13307,G1-PER-853,Carlos Rojas,,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13308,G1-PER-8539,Juan Vargas,G1-MAT-8539,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13309,G1-PER-854,Juan González,,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13310,G1-PER-8540,Luis Martínez,G1-MAT-8540,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13311,G1-PER-8543,Carlos Vargas,G1-MAT-8543,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13312,G1-PER-8546,Ana Martínez,G1-MAT-8546,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13313,G1-PER-855,Lucía Vargas,,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13314,G1-PER-8551,Lucía Rojas,G1-MAT-8551,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13315,G1-PER-856,Pedro Sánchez,,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13316,G1-PER-8565,Luis Sánchez,G1-MAT-8565,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13317,G1-PER-857,Carmen Rodríguez,,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13318,G1-PER-8571,Carmen López,G1-MAT-8571,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13319,G1-PER-8573,Lucía Mamani,G1-MAT-8573,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13320,G1-PER-8575,Pedro Vargas,G1-MAT-8575,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13321,G1-PER-8576,Pedro Vargas,G1-MAT-8576,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13322,G1-PER-8579,José Vargas,G1-MAT-8579,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13323,G1-PER-858,Lucía González,,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13324,G1-PER-8580,Carmen González,G1-MAT-8580,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
13325,G1-PER-8588,Juan Torrez,G1-MAT-8588,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
13326,G1-PER-859,José Rojas,,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13327,G1-PER-8597,Carmen González,G1-MAT-8597,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13328,G1-PER-86,Carlos Torrez,G1-MAT-86,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
13329,G1-PER-860,Carlos Rojas,G1-MAT-860,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13330,G1-PER-8604,Carlos González,G1-MAT-8604,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
13331,G1-PER-8605,José Mamani,G1-MAT-8605,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13332,G1-PER-8606,Carlos Sánchez,G1-MAT-8606,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13333,G1-PER-8608,José Rojas,G1-MAT-8608,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13334,G1-PER-861,José Rojas,,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13335,G1-PER-862,Carlos Vargas,,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
13336,G1-PER-8620,Luis Mamani,G1-MAT-8620,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13337,G1-PER-8622,Lucía González,G1-MAT-8622,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13338,G1-PER-8624,Carlos Martínez,G1-MAT-8624,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13339,G1-PER-8625,Valeria Martínez,G1-MAT-8625,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
13340,G1-PER-8626,Ana Torrez,G1-MAT-8626,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13341,G1-PER-8628,Carmen Mamani,G1-MAT-8628,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
13342,G1-PER-8629,José Martínez,G1-MAT-8629,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13343,G1-PER-863,Valeria Rojas,,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
13344,G1-PER-8631,Ana González,G1-MAT-8631,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
13345,G1-PER-8632,María Sánchez,G1-MAT-8632,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13346,G1-PER-8634,Pedro Rodríguez,G1-MAT-8634,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
13347,G1-PER-8637,José Torrez,G1-MAT-8637,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
13348,G1-PER-864,Lucía González,G1-MAT-864,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
