paciente_key,sucursal_key,ci,nombre,fecha_nacimiento,sexo,direccion,telefono,zona,ciudad,grupo_origen
99667,3,G6-PAC-8511,Francisco Vargas Cruz,2003-09-01,M,Calle Alameda de Juanita Ayala #311,78156597,Sin zona asignada,Origen: Grupo 6,G6
99668,3,G6-PAC-8512,Roberto Medina Garcia,1995-12-03,M,Calle Cañada Isidoro Ortiz #728,75865071,Sin zona asignada,Origen: Grupo 6,G6
99669,3,G6-PAC-8513,Irene Rojas Mendoza,1946-06-09,F,Calle Rambla de Zoraida Mas #388,77944886,Sin zona asignada,Origen: Grupo 6,G6
99670,3,G6-PAC-8514,Carla Flores Garcia,2002-09-08,F,Calle Pasadizo de Susanita González #871,75391020,Sin zona asignada,Origen: Grupo 6,G6
99671,3,G6-PAC-8515,Carla Flores Ortiz,1998-09-05,F,Calle Via de Gabriela Cervera #363,72224634,Sin zona asignada,Origen: Grupo 6,G6
99672,3,G6-PAC-8516,Irene Gonzalez Rojas,2020-01-09,F,Calle Ronda de Lope Santiago #683,75103508,Sin zona asignada,Origen: Grupo 6,G6
99673,3,G6-PAC-8517,Tomas Torres Diaz,2008-10-23,M,Calle Callejón de Diana Cordero #561,75782997,Sin zona asignada,Origen: Grupo 6,G6
99674,3,G6-PAC-8518,Gloria Torres Rodriguez,1973-04-04,F,Calle Urbanización de Calista Bosch #638,73874563,Sin zona asignada,Origen: Grupo 6,G6
99675,3,G6-PAC-8519,Fernando Diaz Garcia,1975-03-13,M,Calle Acceso Basilio Roca #612,78048582,Sin zona asignada,Origen: Grupo 6,G6
99676,3,G6-PAC-8520,Cecilia Diaz Cruz,1962-10-12,F,Calle Pasadizo de Clarisa Murcia #937,79945252,Sin zona asignada,Origen: Grupo 6,G6
99677,3,G6-PAC-8521,Graciela Ramirez Perez,2003-10-09,F,Calle Urbanización Soledad Nieto #206,71133816,Sin zona asignada,Origen: Grupo 6,G6
99678,3,G6-PAC-8522,Lorena Martinez Ortiz,2025-02-22,F,Calle Pasaje de Álvaro Barrera #277,72931787,Sin zona asignada,Origen: Grupo 6,G6
99679,3,G6-PAC-8523,Veronica Morales Garcia,1967-11-22,F,Calle Calle Amor Herrera #408,79700196,Sin zona asignada,Origen: Grupo 6,G6
99680,3,G6-PAC-8524,Ivan Rivera Ortiz,1991-06-19,M,Calle Rambla Calisto Alfonso #903,77925610,Sin zona asignada,Origen: Grupo 6,G6
99681,3,G6-PAC-8525,Norma Chavez Diaz,1964-05-03,F,Calle Cuesta de Felicidad Tirado #235,73108240,Sin zona asignada,Origen: Grupo 6,G6
99682,3,G6-PAC-8526,Alejandro Martinez Flores,2002-10-13,M,Calle Callejón Paula Hidalgo #384,78261804,Sin zona asignada,Origen: Grupo 6,G6
99683,3,G6-PAC-8527,Patricia Salazar Lopez,1955-08-21,F,Calle Cañada Jenaro Barros #251,74748802,Sin zona asignada,Origen: Grupo 6,G6
99684,3,G6-PAC-8528,Alejandro Hernandez Ponce,1961-11-22,M,Calle Avenida Donato Miguel #854,76968855,Sin zona asignada,Origen: Grupo 6,G6
99685,3,G6-PAC-8529,Gustavo Sanchez Delgado,2012-03-15,M,Calle Glorieta de Jenny Bosch #984,78742197,Sin zona asignada,Origen: Grupo 6,G6
99686,3,G6-PAC-8530,Viviana Gutierrez Ortiz,1973-07-27,F,Calle Calle de Fanny Escrivá #709,77570063,Sin zona asignada,Origen: Grupo 6,G6
99687,3,G6-PAC-8531,Nadia Garcia Rivera,1980-08-30,F,Calle Via de Salomón Morante #793,78907996,Sin zona asignada,Origen: Grupo 6,G6
99688,3,G6-PAC-8532,Silvia Salazar Diaz,1960-02-29,F,Calle Glorieta Pedro Carrera #724,74664158,Sin zona asignada,Origen: Grupo 6,G6
99689,3,G6-PAC-8533,Viviana Reyes Flores,1977-04-29,F,Calle Alameda Leandro Saez #293,75351588,Sin zona asignada,Origen: Grupo 6,G6
99690,3,G6-PAC-8534,Patricia Rojas Ramirez,2013-01-25,F,Calle Paseo Basilio Peralta #186,72215995,Sin zona asignada,Origen: Grupo 6,G6
99691,3,G6-PAC-8535,Veronica Ponce Sanchez,2010-10-04,F,Calle Cuesta Donato Mesa #403,74079746,Sin zona asignada,Origen: Grupo 6,G6
99692,3,G6-PAC-8536,Adriana Salazar Cruz,1971-07-05,F,Calle Callejón de Anselmo Samper #858,73277202,Sin zona asignada,Origen: Grupo 6,G6
99693,3,G6-PAC-8537,Raul Flores Castro,1945-07-24,M,Calle C. Sofía Perelló #399,74072102,Sin zona asignada,Origen: Grupo 6,G6
99694,3,G6-PAC-8538,Cecilia Rivera Gonzalez,1990-09-19,F,Calle Camino de Sofía Luz #119,76054267,Sin zona asignada,Origen: Grupo 6,G6
99695,3,G6-PAC-8539,Nadia Vargas Gutierrez,1974-11-15,F,Calle Callejón de Juan Pablo Catalá #859,77647888,Sin zona asignada,Origen: Grupo 6,G6
99696,3,G6-PAC-8540,Fernando Reyes Chavez,1968-05-27,M,Calle Camino Ángeles Contreras #766,76264565,Sin zona asignada,Origen: Grupo 6,G6
99697,3,G6-PAC-8541,Arturo Medina Torres,2024-06-27,M,Calle Rambla de Pancho Carnero #490,71840925,Sin zona asignada,Origen: Grupo 6,G6
99698,3,G6-PAC-8542,Gonzalo Castro Ponce,2006-02-09,M,Calle Plaza Rómulo Vigil #392,72080642,Sin zona asignada,Origen: Grupo 6,G6
99699,3,G6-PAC-8543,Cecilia Martinez Flores,2020-09-14,F,Calle Pasaje Sol Blasco #312,76344163,Sin zona asignada,Origen: Grupo 6,G6
99700,3,G6-PAC-8544,Sergio Reyes Chavez,2015-04-04,M,Calle Calle Jose Antonio Ortega #910,77150740,Sin zona asignada,Origen: Grupo 6,G6
99701,3,G6-PAC-8545,Manuel Contreras Reyes,2024-03-15,M,Calle Callejón Ámbar Lucena #724,75703172,Sin zona asignada,Origen: Grupo 6,G6
99702,3,G6-PAC-8546,Ximena Perez Castro,1980-01-18,F,Calle Ronda de Toño Madrigal #869,76650131,Sin zona asignada,Origen: Grupo 6,G6
99703,3,G6-PAC-8547,Raul Sanchez Hernandez,1998-07-23,M,Calle Camino de Abril Cobos #632,73572249,Sin zona asignada,Origen: Grupo 6,G6
99704,3,G6-PAC-8548,Alejandro Hernandez Rodriguez,1996-07-10,M,Calle Urbanización Clarisa Valera #237,76539653,Sin zona asignada,Origen: Grupo 6,G6
99705,3,G6-PAC-8549,Raul Sanchez Ponce,1967-02-08,M,Calle Pasadizo de Elena Dueñas #110,74854092,Sin zona asignada,Origen: Grupo 6,G6
99706,3,G6-PAC-8550,Raul Torres Vargas,1974-05-31,M,Calle Calle Leandro Pallarès #579,78398302,Sin zona asignada,Origen: Grupo 6,G6
99707,3,G6-PAC-8551,Ramon Chavez Castro,1973-02-06,M,Calle Paseo Galo Zapata #473,71179619,Sin zona asignada,Origen: Grupo 6,G6
99708,3,G6-PAC-8552,Lorena Espinoza Morales,1996-09-02,F,Calle Acceso José Lorenzo #724,76827959,Sin zona asignada,Origen: Grupo 6,G6
99709,3,G6-PAC-8553,Carla Ponce Delgado,1979-10-22,F,Calle Camino de Samu Ródenas #158,73911866,Sin zona asignada,Origen: Grupo 6,G6
99710,3,G6-PAC-8554,Cecilia Martinez Lopez,1979-12-27,F,Calle Ronda Lupe Seguí #277,74872690,Sin zona asignada,Origen: Grupo 6,G6
99711,3,G6-PAC-8555,Norma Perez Ramirez,1977-03-21,F,Calle Vial de María Luisa Bou #129,74637045,Sin zona asignada,Origen: Grupo 6,G6
99712,3,G6-PAC-8556,Fernando Hernandez Reyes,1952-10-04,M,Calle Calle Alejo Miralles #403,78691559,Sin zona asignada,Origen: Grupo 6,G6
99713,3,G6-PAC-8557,Roberto Castro Ortiz,1967-02-20,M,Calle Plaza Ruy Arrieta #266,73741507,Sin zona asignada,Origen: Grupo 6,G6
99714,3,G6-PAC-8558,Ivan Martinez Ponce,1977-10-11,M,Calle Urbanización Alcides Vilar #482,71981294,Sin zona asignada,Origen: Grupo 6,G6
99715,3,G6-PAC-8559,Mariana Cruz Ponce,2000-12-26,F,Calle Rambla de Juana Cabeza #659,78760635,Sin zona asignada,Origen: Grupo 6,G6
99716,3,G6-PAC-8560,Gonzalo Rivera Rivera,1984-09-03,M,Calle C. Octavio Sebastián #807,79307947,Sin zona asignada,Origen: Grupo 6,G6
99717,3,G6-PAC-8561,Gloria Gonzalez Aguilar,1945-05-03,F,Calle Vial María Belén Barrios #905,74068162,Sin zona asignada,Origen: Grupo 6,G6
99718,3,G6-PAC-8562,Veronica Rojas Mendoza,1948-07-26,F,Calle Glorieta de Soraya Sebastián #755,74814971,Sin zona asignada,Origen: Grupo 6,G6
99719,3,G6-PAC-8563,Lorena Chavez Cruz,1963-08-21,F,Calle Cañada Adelia Mulet #580,73488697,Sin zona asignada,Origen: Grupo 6,G6
99720,3,G6-PAC-8564,Manuel Hernandez Garcia,1985-02-16,M,Calle Acceso de Chelo Morales #713,71672820,Sin zona asignada,Origen: Grupo 6,G6
99721,3,G6-PAC-8565,Patricia Rojas Espinoza,1966-02-24,F,Calle Vial de Jeremías Murcia #646,75726937,Sin zona asignada,Origen: Grupo 6,G6
99722,3,G6-PAC-8566,Alicia Delgado Delgado,1988-07-19,F,Calle Plaza Trini Pedrero #250,75150774,Sin zona asignada,Origen: Grupo 6,G6
99723,3,G6-PAC-8567,Raul Castro Diaz,1943-03-19,M,Calle Plaza María Sevilla #887,72280254,Sin zona asignada,Origen: Grupo 6,G6
99724,3,G6-PAC-8568,Gustavo Hernandez Lopez,1982-02-28,M,Calle Callejón de Ruth Gabaldón #188,71790983,Sin zona asignada,Origen: Grupo 6,G6
99725,3,G6-PAC-8569,Alicia Martinez Ramirez,1956-12-11,F,Calle Pasadizo Anastasio Arce #813,76815916,Sin zona asignada,Origen: Grupo 6,G6
99726,3,G6-PAC-8570,Irene Martinez Cruz,1978-07-08,F,Calle Ronda de Dalila Rosell #175,78623811,Sin zona asignada,Origen: Grupo 6,G6
99727,3,G6-PAC-8571,Gonzalo Flores Ortiz,1949-12-29,M,Calle Acceso Paulina Fernandez #136,74783854,Sin zona asignada,Origen: Grupo 6,G6
99728,3,G6-PAC-8572,Ernesto Gonzalez Diaz,1983-08-22,M,Calle Pasadizo Ovidio Verdugo #734,75224824,Sin zona asignada,Origen: Grupo 6,G6
99729,3,G6-PAC-8573,Adriana Aguilar Garcia,1974-01-05,F,Calle Acceso Flavio Valentín #852,72835292,Sin zona asignada,Origen: Grupo 6,G6
99730,3,G6-PAC-8574,Manuel Perez Hernandez,1961-03-09,M,Calle Avenida de Irene Garay #604,77506379,Sin zona asignada,Origen: Grupo 6,G6
99731,3,G6-PAC-8575,Carla Ramirez Reyes,1983-04-07,F,Calle Acceso de Vicenta Valencia #565,74049894,Sin zona asignada,Origen: Grupo 6,G6
99732,3,G6-PAC-8576,Ernesto Medina Flores,1969-06-24,M,Calle Rambla de Samu Cabello #253,73421656,Sin zona asignada,Origen: Grupo 6,G6
99733,3,G6-PAC-8577,Adriana Rojas Cruz,2024-09-28,F,Calle Camino Íñigo Blázquez #428,75373368,Sin zona asignada,Origen: Grupo 6,G6
99734,3,G6-PAC-8578,Cecilia Salazar Sanchez,1982-06-03,F,Calle Rambla de Javi Meléndez #857,71025295,Sin zona asignada,Origen: Grupo 6,G6
99735,3,G6-PAC-8579,Raul Flores Flores,1973-05-21,M,Calle Cañada de Teodoro Casanova #409,78429263,Sin zona asignada,Origen: Grupo 6,G6
99736,3,G6-PAC-8580,Ivan Gutierrez Contreras,1968-10-01,M,Calle Calle de Dorotea Calatayud #631,79373437,Sin zona asignada,Origen: Grupo 6,G6
99737,3,G6-PAC-8581,Claudia Torres Castro,2013-02-15,F,Calle Avenida Úrsula Lucena #121,73788542,Sin zona asignada,Origen: Grupo 6,G6
99738,3,G6-PAC-8582,Irene Cruz Rojas,1990-05-07,F,Calle Plaza de Natividad Cabañas #884,79514216,Sin zona asignada,Origen: Grupo 6,G6
99739,3,G6-PAC-8583,Silvia Aguilar Espinoza,2018-03-10,F,Calle Cañada de Andrés Llabrés #995,76254989,Sin zona asignada,Origen: Grupo 6,G6
99740,3,G6-PAC-8584,Norma Torres Aguilar,1977-08-23,F,Calle C. Zaira Acevedo #818,74047737,Sin zona asignada,Origen: Grupo 6,G6
99741,3,G6-PAC-8585,Cecilia Perez Ponce,2019-12-07,F,Calle Calle de Modesto Molina #712,76310532,Sin zona asignada,Origen: Grupo 6,G6
99742,3,G6-PAC-8586,Tomas Perez Castro,1943-01-20,M,Calle Callejón de Vasco Lloret #609,78955173,Sin zona asignada,Origen: Grupo 6,G6
99743,3,G6-PAC-8587,Manuel Salazar Mendoza,2016-04-26,M,Calle Camino de Tadeo Soriano #680,73577164,Sin zona asignada,Origen: Grupo 6,G6
99744,3,G6-PAC-8588,Silvia Ponce Rojas,2004-10-29,F,Calle Calle Esteban Mínguez #457,72404503,Sin zona asignada,Origen: Grupo 6,G6
99745,3,G6-PAC-8589,Alejandro Rivera Mendoza,1993-08-16,M,Calle Glorieta de Reyes Suarez #686,73645228,Sin zona asignada,Origen: Grupo 6,G6
99746,3,G6-PAC-8590,Graciela Lopez Garcia,2012-09-17,F,Calle Plaza Juanito Torrens #985,77887260,Sin zona asignada,Origen: Grupo 6,G6
99747,3,G6-PAC-8591,Hector Diaz Garcia,1954-09-22,M,Calle Paseo Loreto Andres #423,77748185,Sin zona asignada,Origen: Grupo 6,G6
99748,3,G6-PAC-8592,Carla Castro Cruz,2013-07-22,F,Calle Vial Dionisio Bernal #837,73586532,Sin zona asignada,Origen: Grupo 6,G6
99749,3,G6-PAC-8593,Adriana Contreras Aguilar,2015-07-25,F,Calle Callejón de Bernarda Poza #840,75977111,Sin zona asignada,Origen: Grupo 6,G6
99750,3,G6-PAC-8594,Fernando Vargas Rojas,1952-07-15,M,Calle Callejón Fernanda Aranda #177,76624133,Sin zona asignada,Origen: Grupo 6,G6
99751,3,G6-PAC-8595,Irene Gutierrez Rodriguez,2015-01-31,F,Calle Ronda Trinidad Herranz #761,76698254,Sin zona asignada,Origen: Grupo 6,G6
99752,3,G6-PAC-8596,Raul Delgado Gonzalez,1988-02-01,M,Calle Vial de Maura Flor #328,71678596,Sin zona asignada,Origen: Grupo 6,G6
99753,3,G6-PAC-8597,Nadia Reyes Medina,1965-01-06,F,Calle Pasaje de Omar Sierra #971,74765638,Sin zona asignada,Origen: Grupo 6,G6
99754,3,G6-PAC-8598,Roberto Contreras Rivera,2010-07-28,M,Calle Alameda de Nieves Alcalde #185,73965879,Sin zona asignada,Origen: Grupo 6,G6
99755,3,G6-PAC-8599,Gustavo Contreras Perez,1989-08-17,M,Calle Callejón de Danilo Solís #900,72279588,Sin zona asignada,Origen: Grupo 6,G6
99756,3,G6-PAC-8600,Alicia Cruz Salazar,2021-11-04,F,Calle Acceso de Primitiva Ropero #215,77249336,Sin zona asignada,Origen: Grupo 6,G6
99757,3,G6-PAC-8601,Ramon Reyes Vargas,1943-03-22,M,Calle C. de Danilo Gomila #648,79380278,Sin zona asignada,Origen: Grupo 6,G6
99758,3,G6-PAC-8602,Claudia Gonzalez Espinoza,1971-07-12,F,Calle Pasaje de Reyes Jimenez #696,72841052,Sin zona asignada,Origen: Grupo 6,G6
99759,3,G6-PAC-8603,Mariana Reyes Reyes,1987-03-13,F,Calle Ronda de Yésica Cózar #159,77534111,Sin zona asignada,Origen: Grupo 6,G6
99760,3,G6-PAC-8604,Lorena Contreras Contreras,1977-09-04,F,Calle Acceso Luis Infante #789,71016106,Sin zona asignada,Origen: Grupo 6,G6
99761,3,G6-PAC-8605,Adriana Diaz Salazar,1994-09-22,F,Calle Cuesta de Ciriaco Reina #614,79352168,Sin zona asignada,Origen: Grupo 6,G6
99762,3,G6-PAC-8606,Carla Contreras Garcia,2014-04-04,F,Calle Acceso Celestino Duque #633,76491052,Sin zona asignada,Origen: Grupo 6,G6
99763,3,G6-PAC-8607,Patricia Flores Medina,2000-01-23,F,Calle Paseo de Jordana Juárez #508,76214228,Sin zona asignada,Origen: Grupo 6,G6
99764,3,G6-PAC-8608,Enrique Vargas Delgado,2004-04-18,M,Calle Avenida Micaela Blázquez #232,74652593,Sin zona asignada,Origen: Grupo 6,G6
99765,3,G6-PAC-8609,Gustavo Aguilar Hernandez,2011-02-07,M,Calle Urbanización de Amancio Rivas #832,78316857,Sin zona asignada,Origen: Grupo 6,G6
99766,3,G6-PAC-8610,Manuel Lopez Sanchez,1965-09-01,M,Calle Vial de Ramón Pons #287,71287020,Sin zona asignada,Origen: Grupo 6,G6
99767,3,G6-PAC-8611,Fernando Flores Perez,2002-11-09,M,Calle Calle de Selena Machado #726,75243555,Sin zona asignada,Origen: Grupo 6,G6
99768,3,G6-PAC-8612,Gustavo Flores Delgado,2019-08-28,M,Calle C. René Valenciano #597,79574497,Sin zona asignada,Origen: Grupo 6,G6
99769,3,G6-PAC-8613,Roberto Morales Medina,1973-06-23,M,Calle Glorieta Vera Araujo #729,78491253,Sin zona asignada,Origen: Grupo 6,G6
99770,3,G6-PAC-8614,Nadia Aguilar Aguilar,1943-04-16,F,Calle Camino de María José Aguilera #727,75658782,Sin zona asignada,Origen: Grupo 6,G6
99771,3,G6-PAC-8615,Manuel Gutierrez Ortiz,1962-04-19,M,Calle Glorieta Araceli Almagro #303,72860486,Sin zona asignada,Origen: Grupo 6,G6
99772,3,G6-PAC-8616,Fernando Ramirez Ponce,1950-01-31,M,Calle Glorieta Nicolás Miralles #542,78084151,Sin zona asignada,Origen: Grupo 6,G6
99773,3,G6-PAC-8617,Manuel Ortiz Rodriguez,2003-10-05,M,Calle Via Florencio Español #163,71090305,Sin zona asignada,Origen: Grupo 6,G6
99774,3,G6-PAC-8618,Manuel Reyes Garcia,1946-08-08,M,Calle Cuesta Marcelo Leon #298,77644275,Sin zona asignada,Origen: Grupo 6,G6
99775,3,G6-PAC-8619,Alejandro Garcia Rivera,1994-05-19,M,Calle Camino de Lupita Rincón #147,76480067,Sin zona asignada,Origen: Grupo 6,G6
99776,3,G6-PAC-8620,Tomas Ramirez Ponce,2006-03-09,M,Calle Via Gerardo Díaz #642,74941694,Sin zona asignada,Origen: Grupo 6,G6
99777,3,G6-PAC-8621,Ernesto Reyes Ortiz,1989-10-31,M,Calle Camino de Maribel Viñas #265,78011699,Sin zona asignada,Origen: Grupo 6,G6
99778,3,G6-PAC-8622,Arturo Espinoza Aguilar,1993-09-29,M,Calle Plaza Jordana Goicoechea #163,72000614,Sin zona asignada,Origen: Grupo 6,G6
99779,3,G6-PAC-8623,Olga Ortiz Vargas,2002-06-29,F,Calle Ronda de Lino Arjona #267,78673707,Sin zona asignada,Origen: Grupo 6,G6
99780,3,G6-PAC-8624,Carla Medina Ramirez,1984-12-15,F,Calle Cañada Jacinta Alemán #281,74469681,Sin zona asignada,Origen: Grupo 6,G6
99781,3,G6-PAC-8625,Cecilia Sanchez Contreras,2013-10-25,F,Calle Calle de Rufino Escudero #595,77836867,Sin zona asignada,Origen: Grupo 6,G6
99782,3,G6-PAC-8626,Martin Garcia Rivera,1960-03-03,M,Calle Via Jafet Puga #216,77752669,Sin zona asignada,Origen: Grupo 6,G6
99783,3,G6-PAC-8627,Estela Gonzalez Ramirez,2005-04-07,F,Calle Via Aristides Gual #544,76112064,Sin zona asignada,Origen: Grupo 6,G6
99784,3,G6-PAC-8628,Alejandro Lopez Sanchez,2019-11-09,M,Calle Pasadizo de María Carmen Vega #258,79486611,Sin zona asignada,Origen: Grupo 6,G6
99785,3,G6-PAC-8629,Raul Ponce Ramirez,2008-04-16,M,Calle Urbanización Bruno Zapata #834,73556085,Sin zona asignada,Origen: Grupo 6,G6
99786,3,G6-PAC-8630,Ernesto Ponce Perez,2006-03-04,M,Calle Pasaje de Juliana Vazquez #572,72062009,Sin zona asignada,Origen: Grupo 6,G6
99787,3,G6-PAC-8631,Ximena Ortiz Espinoza,1999-04-08,F,Calle Camino de Rosa María Estrada #853,71331934,Sin zona asignada,Origen: Grupo 6,G6
99788,3,G6-PAC-8632,Norma Rojas Gonzalez,1963-02-18,F,Calle Glorieta Matías Ferreras #766,71728949,Sin zona asignada,Origen: Grupo 6,G6
99789,3,G6-PAC-8633,Nadia Perez Rodriguez,1978-09-09,F,Calle Acceso de Cándida Muñoz #750,79768556,Sin zona asignada,Origen: Grupo 6,G6
99790,3,G6-PAC-8634,Carla Espinoza Lopez,1995-09-20,F,Calle Pasadizo Jaime Fuster #736,73138015,Sin zona asignada,Origen: Grupo 6,G6
99791,3,G6-PAC-8635,Gloria Gonzalez Castro,1962-04-02,F,Calle Plaza Bonifacio Palma #615,72856717,Sin zona asignada,Origen: Grupo 6,G6
99792,3,G6-PAC-8636,Nadia Medina Reyes,1983-08-22,F,Calle C. Íngrid Ripoll #758,75143130,Sin zona asignada,Origen: Grupo 6,G6
99793,3,G6-PAC-8637,Viviana Cruz Morales,2014-02-02,F,Calle Callejón de Alondra Raya #282,71279110,Sin zona asignada,Origen: Grupo 6,G6
99794,3,G6-PAC-8638,Hugo Rojas Mendoza,1953-12-16,M,Calle Vial de Espiridión Roselló #812,77698366,Sin zona asignada,Origen: Grupo 6,G6
99795,3,G6-PAC-8639,Adriana Aguilar Medina,1984-07-24,F,Calle Glorieta de Desiderio Gordillo #462,72580427,Sin zona asignada,Origen: Grupo 6,G6
99796,3,G6-PAC-8640,Estela Sanchez Flores,1974-04-30,F,Calle Plaza Cristóbal Olivé #731,79509903,Sin zona asignada,Origen: Grupo 6,G6
99797,3,G6-PAC-8641,Alberto Garcia Ramirez,1955-03-05,M,Calle Urbanización Roldán Ayala #716,75577306,Sin zona asignada,Origen: Grupo 6,G6
99798,3,G6-PAC-8642,Claudia Espinoza Castro,2013-05-21,F,Calle Acceso de Maxi Pujadas #855,75997287,Sin zona asignada,Origen: Grupo 6,G6
99799,3,G6-PAC-8643,Arturo Medina Aguilar,2024-08-16,M,Calle Calle de América Gallego #123,78466730,Sin zona asignada,Origen: Grupo 6,G6
99800,3,G6-PAC-8644,Lorena Espinoza Aguilar,1977-05-12,F,Calle Camino de Samuel Sola #521,78097624,Sin zona asignada,Origen: Grupo 6,G6
99801,3,G6-PAC-8645,Silvia Espinoza Castro,1947-04-21,F,Calle Cañada Marcia Tejero #687,77649771,Sin zona asignada,Origen: Grupo 6,G6
99802,3,G6-PAC-8646,Victor Rodriguez Reyes,2014-04-20,M,Calle Calle de Adalberto Carmona #900,78671957,Sin zona asignada,Origen: Grupo 6,G6
99803,3,G6-PAC-8647,Mariana Reyes Mendoza,1975-08-23,F,Calle Avenida de Nereida Paniagua #802,75768531,Sin zona asignada,Origen: Grupo 6,G6
99804,3,G6-PAC-8648,Silvia Gutierrez Sanchez,1941-08-23,F,Calle Glorieta de Mercedes Mur #921,79456863,Sin zona asignada,Origen: Grupo 6,G6
99805,3,G6-PAC-8649,Graciela Vargas Castro,2020-05-03,F,Calle Cañada de Mónica Núñez #348,75848200,Sin zona asignada,Origen: Grupo 6,G6
99806,3,G6-PAC-8650,Alicia Rivera Garcia,2015-08-05,F,Calle C. Alejandro Román #311,77688539,Sin zona asignada,Origen: Grupo 6,G6
99807,3,G6-PAC-8651,Hugo Flores Espinoza,1998-08-05,M,Calle Plaza Ramón Mas #698,79954070,Sin zona asignada,Origen: Grupo 6,G6
99808,3,G6-PAC-8652,Sandra Garcia Rodriguez,1971-01-22,F,Calle Plaza de Efraín Olmedo #911,73796179,Sin zona asignada,Origen: Grupo 6,G6
99809,3,G6-PAC-8653,Claudia Garcia Perez,2010-01-27,F,Calle C. Rosa María Rincón #221,71526788,Sin zona asignada,Origen: Grupo 6,G6
99810,3,G6-PAC-8654,Lorena Castro Martinez,1946-03-15,F,Calle Plaza de Brígida Piquer #506,77714489,Sin zona asignada,Origen: Grupo 6,G6
99811,3,G6-PAC-8655,Alejandro Contreras Reyes,2024-12-02,M,Calle Cuesta Mario Domínguez #283,75539236,Sin zona asignada,Origen: Grupo 6,G6
99812,3,G6-PAC-8656,Viviana Gutierrez Gonzalez,1957-01-17,F,Calle Ronda Felipe Perera #888,74715138,Sin zona asignada,Origen: Grupo 6,G6
99813,3,G6-PAC-8657,Fernando Garcia Morales,1958-10-05,M,Calle Pasaje Mónica Zamora #412,74975549,Sin zona asignada,Origen: Grupo 6,G6
99814,3,G6-PAC-8658,Mariana Contreras Medina,1956-03-05,F,Calle Alameda Gastón Zamora #861,72778155,Sin zona asignada,Origen: Grupo 6,G6
99815,3,G6-PAC-8659,Gloria Medina Ramirez,1999-02-17,F,Calle Callejón Eutropio Daza #114,73506135,Sin zona asignada,Origen: Grupo 6,G6
99816,3,G6-PAC-8660,Viviana Salazar Rodriguez,1998-04-07,F,Calle Glorieta Dorita Olmedo #148,71010601,Sin zona asignada,Origen: Grupo 6,G6
99817,3,G6-PAC-8661,Ernesto Delgado Rojas,2015-02-21,M,Calle Ronda Imelda Reig #878,77766201,Sin zona asignada,Origen: Grupo 6,G6
99818,3,G6-PAC-8662,Cecilia Rodriguez Salazar,1977-05-16,F,Calle Pasadizo Ileana Gámez #466,77499536,Sin zona asignada,Origen: Grupo 6,G6
99819,3,G6-PAC-8663,Victor Torres Espinoza,1982-04-07,M,Calle Rambla de Eusebia Quiroga #678,74214210,Sin zona asignada,Origen: Grupo 6,G6
99820,3,G6-PAC-8664,Olga Cruz Medina,1986-07-17,F,Calle Paseo Eusebia Valdés #401,78247643,Sin zona asignada,Origen: Grupo 6,G6
99821,3,G6-PAC-8665,Martin Espinoza Morales,2008-10-31,M,Calle Cuesta de Lourdes Cantero #838,71327250,Sin zona asignada,Origen: Grupo 6,G6
99822,3,G6-PAC-8666,Martin Morales Perez,1978-11-17,M,Calle Alameda de Pacífica Mas #524,71585851,Sin zona asignada,Origen: Grupo 6,G6
99823,3,G6-PAC-8667,Raul Vargas Mendoza,1991-04-08,M,Calle Plaza Mariano Botella #804,73061504,Sin zona asignada,Origen: Grupo 6,G6
99824,3,G6-PAC-8668,Tomas Salazar Flores,2001-06-22,M,Calle Glorieta Sandalio Rodriguez #410,75228949,Sin zona asignada,Origen: Grupo 6,G6
99825,3,G6-PAC-8669,Hugo Morales Torres,1998-05-02,M,Calle Pasadizo Che Gimenez #781,76753647,Sin zona asignada,Origen: Grupo 6,G6
99826,3,G6-PAC-8670,Viviana Perez Flores,1989-11-24,F,Calle Ronda de Celia Berenguer #139,77338932,Sin zona asignada,Origen: Grupo 6,G6
99827,3,G6-PAC-8671,Gustavo Garcia Salazar,2021-01-02,M,Calle Pasaje de Maristela Taboada #452,78318019,Sin zona asignada,Origen: Grupo 6,G6
99828,3,G6-PAC-8672,Lorena Garcia Salazar,1973-10-07,F,Calle Camino de Tomasa Bravo #535,73990713,Sin zona asignada,Origen: Grupo 6,G6
99829,3,G6-PAC-8673,Gustavo Aguilar Rodriguez,1959-07-16,M,Calle Alameda de Joaquín González #439,74957943,Sin zona asignada,Origen: Grupo 6,G6
99830,3,G6-PAC-8674,Estela Chavez Rodriguez,2009-08-16,F,Calle Urbanización Maxi Blanch #364,79370219,Sin zona asignada,Origen: Grupo 6,G6
